Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
81150,87
83496,84
51434,95
51576,83
51780,96
57621,258
58390,236
50638,97
48601,93
46507,87
46470,307
49205,93
41415,100
38188,81
55227,99
71882,82
30767,87
29957,82
67400,238
62118,80
50885,352
76430,94
28171,81
29927,297
36798,128
53047,259
40706,211
51285,212
36256,94
50071,82
34598,152
38581,97
42893,102
48544,82
41759,83
46741,80
33080,80
43060,83
52836,83
50229,83
39708,85
42144,81
50277,80
45523,81
59231,82
42227,95
33576,125
47998,81
48781,127
49422,94
43236,80
50363,82
40160,83
55986,80
33343,83
38971,86
52963,158
45071,83
46480,80
47278,83
54563,83
31414,81
35150,82
50661,82
39282,86
47813,81
39031,86
104061,82
50312,98
47577,80
51609,83
46859,82
39106,90
39846,80
56764,147
58379,93
49735,82
55344,82
55665,86
67462,83
Numero de fallos: 0
