Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
61248,96
97965,129
56890,594
49392,94
62835,113
46409,88
49485,84
49350,112
45444,366
47282,87
39784,342
41703,102
37048,408
51368,342
44228,230
35971,313
36978,102
48084,318
40736,80
43961,126
45713,80
29747,82
51889,108
43203,80
36692,106
72284,108
77774,86
49357,97
37409,583
53907,377
38532,94
40767,90
38804,466
47048,144
28648,91
34570,277
45562,82
44992,179
35297,89
37334,167
54371,87
38890,101
31279,330
48524,82
39855,213
42904,285
51950,194
42838,310
54593,81
49592,187
35238,83
40796,177
45656,155
48633,80
50736,80
55245,82
47749,85
38311,83
44986,82
43527,89
40045,82
38133,81
43303,85
54070,81
43065,163
37815,82
51345,79
41629,92
34770,83
40220,80
48021,82
49737,85
45334,83
49417,81
43821,83
45648,81
56463,87
51003,80
47684,87
33306,81
Numero de fallos: 0
