Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
83859,90
89460,100
58553,144
43281,330
42923,83
46242,379
47579,296
56140,90
33806,622
43544,88
38460,466
31501,631
33341,418
28305,292
31761,551
52097,473
35988,281
28579,279
48643,307
45436,443
36086,394
50534,293
72635,288
37191,234
57622,82
43991,81
32330,90
48495,81
44656,83
32057,80
49280,80
52363,79
35753,83
33869,82
50352,86
46006,188
48936,83
57318,175
41906,80
58510,82
36396,198
50162,84
47343,81
31099,152
55011,83
46936,82
43407,82
33727,80
30820,81
40145,167
43740,96
38792,81
63252,80
38958,80
58210,82
51556,114
33983,81
45841,80
52080,79
58060,82
36625,83
33336,81
40987,82
47083,81
46445,83
36930,119
50527,82
61973,82
47841,81
51911,83
51535,82
53281,80
30909,81
48546,92
52800,161
49586,81
37254,81
31998,109
44051,82
107162,86
Numero de fallos: 0
