Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
1281865,80
1511999,85
675746,159
522763,91
625892,1180
844514,507
925585,1300
655595,897
570110,981
543125,139
509757,131
683664,2003
526883,1118
921554,990
553452,1869
640643,218
893391,2909
889394,3282
503256,3083
1927630,3486
597405,3153
523049,3003
561305,3289
840916,3596
839794,590
606265,3362
7991486,3892
914319,4114
896576,3192
876393,3930
704217,1826
996426,4047
676729,2892
885538,3899
528986,3999
616443,3180
580626,3979
599478,3647
620001,3391
8679066,3448
520426,3202
691479,3704
555800,3665
596527,4263
562081,2833
904269,3140
787207,1227
789599,4256
1050819,2785
928429,3467
853263,3786
954953,4086
857026,3729
971184,3159
788353,3069
925339,3618
957764,3935
823055,4366
863288,3679
793539,4051
885117,4543
977027,2668
722638,3447
923592,3932
833766,3649
927594,3481
886750,3453
1026700,3796
735027,4401
933608,4482
896360,2569
905746,1383
800745,3703
845750,4166
873340,2964
1189322,3286
766376,3699
962024,3540
885177,3770
1026652,3975
829360,2375
855159,3183
850168,2144
864106,4530
823493,4423
809847,4799
767755,3335
943970,4719
889642,3475
863276,4189
821511,4020
851459,3941
953485,2700
623283,3650
573432,4447
656135,4083
663186,3813
651098,4413
3999363,5009
926573,4703
586633,2086
569351,3943
603317,4706
705536,4812
598645,3108
742677,4802
494468,4160
787118,3445
533117,4726
1064566,4643
1044419,2963
1049376,4927
561948,4841
532575,3842
819235,4904
1026617,4295
559183,4367
1067845,4497
701745,3631
520643,5174
530988,3099
595335,4923
942257,3087
585986,4736
583753,4105
920014,3795
566536,4942
611775,3421
624939,4819
639654,4523
675889,4804
1006376,4133
1002026,4907
1135311,5044
946142,3482
977117,4763
979654,5383
921425,4149
917780,4081
714321,5035
1038062,4837
1056438,5479
1019024,4979
906952,4873
911933,2386
985548,5426
1168000,4588
1066829,5124
1011677,4860
898334,4690
1991349,4023
722975,4127
1112351,4051
967890,3169
993870,5230
622008,5119
982590,4846
965989,4351
931228,4145
900172,4831
1013796,4856
1170228,3467
981097,5035
689267,4612
694850,4462
1157713,5479
919424,5320
935080,5122
1043231,5333
1034898,4894
708481,5603
810291,4607
909764,4426
740061,5743
725823,4788
1013498,5126
747977,4653
857100,5200
753459,4384
772987,4676
736393,5671
705602,5214
775437,5888
770966,5168
1230522,5412
1079782,5131
1089387,5240
918295,5572
811764,5265
818817,5359
1101135,5781
1093284,5957
954823,5606
998304,5566
908311,5909
1028634,5842
992691,5910
1024170,5756
1044193,5816
948051,5834
Numero de fallos: 0
